text,BIO_anno,class,bank_topic
我09年的本金一万到现在算了将近十三万，六七年前还了一万二我这个处理难？估计得多少,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,工商银行
信用卡没过,B-PRODUCT I-PRODUCT I-PRODUCT O O,2,建设银行
说别人之前，先看清下自己，恶心,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
20多的要不要，浦发的随便班,O O O O O O O O B-BANK I-BANK O O O O,2,
你过了吗？如果你没有被拒绝，还有希望?不拒绝也有可能,O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ O O O O O,2,建设银行
江西银行100K兴业115K,B-BANK I-BANK I-BANK I-BANK O O O O B-BANK I-BANK O O O O,2,建设银行
房子给你拍卖了吗，这么恐怖么,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
现在不能自助调平信用卡额度了，改不改柜面作用不大了，就是想问问还有什么别的作用没。。。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2,工商银行
没有机会啦，放弃吧,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
主要是你太优秀了，人工审批的那个哥们还是妹子看你不顺眼！你这么好的资质申请个毛的信用卡！所以拒绝你了,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,建设银行
同昆明，线下网点就比较少，像浦发这种小众的,O O O O O O O O O O O O O O B-BANK I-BANK O O O O O,2,
批5k，卵用，真的没啥用，还是交通银行的,O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O,2,
如果这个再次逾期，一次性付清，不再分期付款。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,2,招商银行
你去银行，在论坛上问答案。不代表银行。打工行电话啊,O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O,2,
首卡？存了多少钻头？,B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2,工商银行
找你朋友打个电话过去消卡，注销就好了,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2,
不用那么久。自己去银行说明情况，录像签字，销卡拿钱,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2,工商银行
刚看到没拒绝，也不知道明天能不能上厕所,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0,招商银行
淄博，星期一银监会，大不了以后不来往了,O O O O O O O O O O O O O O O O O O O,2,民生银行
当然是拿来买基金啊，白嫖多香。,O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,其它银行
信用卡协商还款吧，6万的额度，利息泄纳金到9万了，还了两万剩下的七万协商还款也不晚，然后还能解除储蓄...,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,2,招商银行
你要3-6-12的间隔才行。间隔近了,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,2,
建行信用卡的APP是什么,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2,建设银行
很多银行接送机只限机场，没有火车站，你的可选范围又缩小咯。而且为了接送机申卡很多卡都不合算的，成本会高过80一次，你还不如想办法撸打车优惠券去。,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2,工商银行
请问大佬这个额度有没有,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2,中国银行
e贷款逾期7天怎么办？借的时候还的，今天还的最低,O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
刚刚好，我觉得数据问题出在卡卡，小招,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2,招商银行
手持经典白，印象中权益除了用了两次300+，2-3次银行休息室。其他也真没怎么充分使用，上周江浙飞机晚点取消的多，我也赶上了，晚点8个小时。报了延误险，一周多一点时间，赔付到账。高兴高兴,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ,1,招商银行
5000的菜卡留着干嘛，注销了,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
读大学的时候办的young卡,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,2,招商银行
我直接同意分期付款，不是吗？？,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2,招商银行
我快贷都是转余额宝，然后秒提现到银行卡,O B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT,2,招商银行
经典白,B-PRODUCT I-PRODUCT I-PRODUCT,2,招商银行
我都撸了100K。一样的费率。缺钱都撸，中国农业银行的,O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK I-BANK I-BANK O,2,
不是这个意思。误解了,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
我是一只不还款3个月，才说让我准备材料的，，这三个月1分钱也不还,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O,2,招商银行
失败！点,B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,建设银行
目前已有四行，要不要销一行菜卡，兴业的销掉吧,O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O,2,
也是厉害的,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,民生银行
更郁闷的是，前一阵我的基金也亏钱了,O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O,2,
真的是一秒钟，我拒绝，同事秒钟超过2.1万，比我还欠债。,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,2,中信银行
新卡三到六个月首提，之后如果评分够三月一次,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,2,招商银行
以前办的，额度还可以吧,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2,
全部转余额宝，不会提示交易异常啊，终止额度啊，让提前还了啊,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2,招商银行
是的，直接放款到工行储蓄卡的,O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O,2,工商银行
还不如卖套，赶紧还清。踏踏实实，从头再来.别欠钱了，太丢人,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
老哥??你后来怎么解决的啊，我也遇到这样的情况，焦躁,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
9点还有,O O O O,2,工商银行
机器人,O O O,2,工商银行
找不到，没有具体的，完全乱了,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
然后他打电话给邀请办卡？是工商银行么？,O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O,2,
申请了个e支付的，限额500的那个，看看后面能不能用营业执照提额,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N,2,工商银行
谢谢分享，撸到了，这个兴业的福利不错,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
可以冲白金吗,O O O B-PRODUCT I-PRODUCT O,2,中信银行
【邮储】：150k??【农商】：50k,O B-BANK I-BANK O O O O O O O O O B-BANK I-BANK O O O O O,2,
是的面签激活才知道我还以为给我个菜卡激活后显示一万不错了,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,中信银行
借了才知道，我老婆2-20，秒批，直接调平，然后还款,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2,工商银行
标普留着就是，白麒麟提额不一定有标普快。,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ O,2,交通银行
同0871，精英白权益还没用，打算去做个体检,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O,2,民生银行
是的，会有红字提示，你这界面确实显示没有优惠了，不知道为啥,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2,工商银行
除了申请白金卡，其他卡都没法曲线,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2,
广发臻尚白146K,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2,工商银行
怕注销了了以后就申请不了,B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2,建设银行
没显示了??征信显示的13年就销户了,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
你是不是付款很快，比如微信支付宝，绑定是,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2,中国银行
什么费率,O O B-PRODUCT I-PRODUCT,2,工商银行
一不分期，二不逾期，注销小贷，狂刷狂还过半年再试试？,O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2,工商银行
本来做这个卡等于早发工资，现在估计30号没开户成功，到现在也没什么事。?去网点做其他生意，找个大,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O,2,工商银行
会不会是最近刷卡没积分的原因？？,O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O O O,2,招商银行
不知道25k算不算高,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2,工商银行
降额了，大妈常规操作。慌没用,B-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ O O,2,工商银行
哈哈，恭喜，你说的提额到5000发帖的老哥就是我,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,1,中国银行
好难抢,B-COMMENTS_ADJ I-COMMENTS_ADJ O,0,招商银行
滚你妈逼去吧，傻逼玩意，cnm,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,0,招商银行
你转个一块钱试试，一块钱都转不出，那就是拉黑了。,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,招商银行
你之前是不是用过金闪借？,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,2,工商银行
都是真实消费吗，还是大额套,O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O,2,民生银行
工银APP看,O O O O O O,2,工商银行
没听说招行分期会黑屋啊,O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O,2,招商银行
要看情况！涉及爆力CS才可以投诉！,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,中信银行
目前3卡，刷了建行半年流水+买贵金属，3星，预批额度5K，3个月不申卡，一申请就秒拒，不知道跟贷款有没有关...,O O O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2,建设银行
来电话说啥了？,O O O O O O O,2,交通银行
支付宝不收手续费？,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,2,工商银行
民生|88VIP标白36K,B-BANK I-BANK O O O O O O O O O O O,2,建设银行
网申的，秒批,B-COMMENTS_N I-COMMENTS_N O O O O,2,中国银行
"我现在也是懵圈当中，之前稳定三个月一提,自从授权后，翻车6个月了，临时一直有，固定没有，我现很矛盾，关了它就害怕错过提额，开着呢，只给临时没固定，6个月这个时间段...",O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O,2,民生银行
刚提交，等能查到进度的时候都审核完了,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2,民生银行
不是还有30e卡？刚换了一个,O O O O O O O O O O O O O O,2,建设银行
楼主养养国有银行吧商业银行没啥意思民生又没有啥活动,O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O,2,民生银行
你发图片看看，我好奇,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
想着有没有破解500限额的，或者大笔过的。这样天天折腾也不是个事吖。,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O,2,建设银行
祝福，我那天也点了一个，共勉,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,1,建设银行
极限真的可以吗？,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2,招商银行
王先生，这边建议你销卡呢，哈哈哈注销啊,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
我香白10万三年了一直没提怎么回事,O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2,民生银行
我现在还可以用朋友的天使额度曲线吗,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2,招商银行
房本进件，所向披靡，额度肯定不会低,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ,2,
农行精粹白要500个呢去了就被人赶出来了,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2,工商银行
就是赞你666的意思。,O O B-COMMENTS_ADJ O O O O O O O O,1,中国银行
异地前缀激活了，舒服,O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,民生银行
难道要逼着楼主销卡？,O O O O O O O O O O,2,招商银行
网申无门槛,B-COMMENTS_N I-COMMENTS_N O O O,2,工商银行
开卡几个月提的？半年会提额吧,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
我是招行的房贷加招行代发过的,O O B-BANK I-BANK O B-PRODUCT I-PRODUCT O B-BANK I-BANK O O O O,2,招商银行
建行真的升级不了。,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2,建设银行
民生没啥羊毛，积分也没卵用，看论坛有些大佬也因此销卡的，但毕竟耐撸额度党还是值得拥有。希望大家的也都能按时提额。,B-BANK I-BANK O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,民生银行
你们申请工行的信用卡绝对是为了情怀，跟额度无关。,O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2,工商银行
人生第一卡是工行邀请的，交了2万，虽然有11个账户,O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2,工商银行
招行不知道交通有过一笔外币的欠款忘了还了逾期4天打电话过去，客服主动告诉我不会上征信不用担心,B-BANK I-BANK O O O B-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
我没试过，有坛友试过，好像是一样的，货币基金产品是1万100点,O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2,建设银行
没说清楚，那钱到底是怎么产生的？是什么收费项目。中信每次就这样,O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O,2,
这个玩意怎么弄，搞不懂,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2,
你给了吗他们要几个月的流水啊,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,工商银行
去境外办一个刷卡机,O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,工商银行
已经快半年了固定额度都不能提，但是临时确给了好多,O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
再申请不会共享额度吗？,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2,中国银行
可以0开吗，我可以搞代发工资,O O O O O O O O O O O O O O,2,招商银行
兴业卡办的时候秒批都是,B-BANK I-BANK O O O O O O O O O,2,民生银行
平安-75k????浦发-57k????中行-12k,B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O,2,
我今天用拉卡拉刷，显示62交易失败，金额4万8。这是怎么回事啊！,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,2,中国银行
我赶上51，整19天，但是我跳经典时间了。三千额度，给下卡就很满意了,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,招商银行
楼主我的也和你一样，你后来能提了么，焦虑,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
我也是不收不付，你们解冻了吗,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2,农业银行
②中信◆【14-18-24-30-36-46-59】,O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O,2,民生银行
我上个月办的，这个月没提??假的别信,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,
你做了什么？额度成这这样了,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2,
试试哔哩哔哩,O O O O O O,2,招商银行
白金卡。功劳主要看你的资质，楼主优秀！,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,交通银行
又更新了两次，,O O O O O O O,2,招商银行
还可以人工重申，学习了，太棒了,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2,
销售额，一定要有勇气,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
基本上以后都不会批准。果断放弃,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
厉害了.皮皮版,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2,建设银行
对我来说有点，申中行前最低的招商都4万5，这还给个更低,O O O O O O O O B-BANK I-BANK O O O O B-BANK I-BANK O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,中国银行
平安车主金84k（21.4.26八提）,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2,招商银行
好像是每年5.4。费率好高啊,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O,2,
